My cousin and I were at the farm and at night we drunk like fools and made a lot of noise. We had drunk two much of wine.,shame
The fridge we had at home had a lock. One day when I wanted something I unscrewed the door but unfortunately I was caught in the act.,guilt
When I was selected for the university.,joy
When I saw an accident a woman was run over and she died on the spot.,fear
When my dress and a few other things were stolen from my wardrobe.,anger
When my grandmother passed away.,sadness
While watching a movie someone who was drunk started vomiting helplessly.,disgust
When I ate my sister's food and then she found out that it was me. I felt very ashamed but still refused to admit that it was me.,shame
When I told a person something that had happened to my friend and this person went and told my friend.,guilt
When I got myself the kind of girlfriend I had been hunting for a long time.,joy
When I was told that the form five results were out.,fear
When I saw my younger sister being bothered by a boy she did not know.,anger
The time I lost a badminton match that I should have won at the Zambia closed badminton championships.,sadness
When I was taking my girlfriend out she seemed to have taken her time.,disgust
When my dad caught me with a honey (girlfriend) in my bedroom.,shame
When I beat up a stupid boy who was fond of cracking jokes on me.,guilt
When I was selected for higher education i.e grade 7 to formI.,joy
